,Alberta,British Columbia,Manitoba,New Brunswick,Newfoundland and Labrador,Northwest Territories,Nova Scotia,Nunavut,Ontario,Prince Edward Island,Quebec,Saskatchewan,Yukon,Total
2020-11-23,1222.5,707.0,395.42857142857144,9.142857142857142,2.4285714285714284,0.0,10.428571428571429,11.357142857142858,1541.7142857142858,0.2857142857142857,1231.7857142857142,231.28571428571428,1.5,5364.857142857143
2020-11-24,1284.857142857143,735.2142857142857,391.85714285714283,9.0,2.5,0.0,11.357142857142858,11.214285714285714,1558.9285714285713,0.2857142857142857,1249.0,241.57142857142858,1.6428571428571428,5497.428571428572
2020-11-25,1323.0,730.8571428571429,392.7857142857143,9.214285714285714,2.4285714285714284,0.0,11.714285714285714,8.857142857142858,1600.7142857142858,0.2857142857142857,1276.9285714285713,237.35714285714286,1.6428571428571428,5595.785714285715
2020-11-26,1391.2142857142858,736.1428571428571,384.07142857142856,9.0,2.357142857142857,0.0,12.714285714285714,8.928571428571429,1621.2142857142858,0.2857142857142857,1301.2857142857142,244.92857142857142,1.7857142857142858,5713.928571428572
2020-11-27,1444.7142857142858,747.2857142857143,376.35714285714283,9.142857142857142,2.2857142857142856,0.0,13.428571428571429,9.0,1646.0714285714287,0.2857142857142857,1315.2142857142858,256.57142857142856,1.7142857142857142,5822.071428571428
2020-11-28,1492.7857142857142,761.2857142857143,367.85714285714283,9.071428571428571,2.2857142857142856,0.0,14.142857142857142,8.857142857142858,1663.357142857143,0.35714285714285715,1359.4285714285713,265.85714285714283,1.7857142857142858,5947.071428571428
2020-11-29,1531.5714285714287,761.2857142857143,365.64285714285717,7.571428571428571,2.2142857142857144,0.0,14.0,7.642857142857143,1705.2142857142858,0.35714285714285715,1397.0714285714287,249.42857142857142,1.7857142857142858,6043.785714285715
2020-11-30,1549.5714285714287,761.2857142857143,375.85714285714283,7.428571428571429,2.2857142857142856,0.0,13.5,6.285714285714286,1735.4285714285713,0.8571428571428571,1420.5714285714287,261.7857142857143,1.5714285714285714,6136.428571428572
2020-12-01,1562.857142857143,767.5,360.2857142857143,6.5,2.142857142857143,0.0,13.285714285714286,6.071428571428571,1765.5714285714287,1.0714285714285714,1459.7857142857142,264.5,1.3571428571428572,6210.928571428572
2020-12-02,1606.5714285714287,740.7142857142857,344.14285714285717,6.5,2.0714285714285716,0.0,11.142857142857142,5.428571428571429,1796.5714285714287,1.0714285714285714,1490.357142857143,265.2142857142857,1.4285714285714286,6271.214285714285
2020-12-03,1620.5,732.2142857142857,339.14285714285717,6.357142857142857,2.0714285714285716,0.0,10.428571428571429,5.285714285714286,1812.7857142857142,1.0714285714285714,1516.2857142857142,275.07142857142856,1.3571428571428572,6322.571428571428
2020-12-04,1655.4285714285713,720.5,332.7857142857143,5.785714285714286,1.9285714285714286,0.0,9.714285714285714,5.285714285714286,1816.7857142857142,1.0,1546.642857142857,275.7142857142857,1.1428571428571428,6372.714285714285
2020-12-05,1691.9285714285713,708.0714285714286,340.0,5.5,1.7142857142857142,0.35714285714285715,9.714285714285714,6.142857142857143,1827.0714285714287,1.0,1592.2142857142858,270.14285714285717,0.9285714285714286,6454.785714285715
2020-12-06,1681.857142857143,708.0714285714286,330.85714285714283,5.285714285714286,1.7857142857142858,0.42857142857142855,9.214285714285714,5.928571428571429,1843.857142857143,0.8571428571428571,1632.2857142857142,275.64285714285717,0.9285714285714286,6497.0
2020-12-07,1689.642857142857,708.0714285714286,324.2857142857143,4.428571428571429,1.5,0.42857142857142855,8.928571428571429,5.0,1865.5714285714287,0.8571428571428571,1659.4285714285713,266.42857142857144,0.9285714285714286,6535.5
2020-12-08,1700.642857142857,693.2142857142857,317.07142857142856,4.071428571428571,1.5,0.42857142857142855,8.214285714285714,5.357142857142857,1899.0,1.2142857142857142,1703.857142857143,262.2857142857143,0.8571428571428571,6597.714285714285
2020-12-09,1703.0714285714287,683.5,316.2857142857143,3.642857142857143,1.4285714285714286,0.5,7.928571428571429,5.428571428571429,1926.7857142857142,1.2142857142857142,1723.2142857142858,263.2142857142857,0.8571428571428571,6637.071428571428
2020-12-10,1673.4285714285713,669.6428571428571,317.2857142857143,3.7857142857142856,1.7142857142857142,0.5,7.0,4.642857142857143,1967.357142857143,1.2142857142857142,1764.142857142857,257.85714285714283,0.6428571428571429,6669.214285714285
2020-12-11,1653.2142857142858,668.1428571428571,306.85714285714283,3.7857142857142856,1.9285714285714286,0.5714285714285714,6.642857142857143,4.357142857142857,2004.5714285714287,1.2857142857142858,1822.2142857142858,256.2142857142857,0.5714285714285714,6730.357142857143
2020-12-12,1623.5714285714287,662.0,309.14285714285717,3.2142857142857144,2.0714285714285716,0.6428571428571429,6.0,3.7857142857142856,2044.0,1.2142857142857142,1847.357142857143,253.5,0.35714285714285715,6756.857142857143
2020-12-13,1585.9285714285713,662.0,300.5,3.4285714285714284,2.357142857142857,0.6428571428571429,5.642857142857143,3.2142857142857144,2057.0,1.2142857142857142,1876.857142857143,257.0,0.35714285714285715,6756.142857142857
2020-12-14,1546.642857142857,662.0,289.5,3.142857142857143,2.2142857142857144,0.6428571428571429,5.5,3.0714285714285716,2101.0714285714284,0.7142857142857143,1907.5,243.92857142857142,0.35714285714285715,6766.285714285715
2020-12-15,1511.2857142857142,636.7857142857143,278.14285714285717,3.2857142857142856,2.2142857142857144,0.6428571428571429,5.071428571428571,3.0714285714285716,2130.8571428571427,0.42857142857142855,1941.857142857143,239.14285714285714,0.14285714285714285,6752.928571428572
2020-12-16,1460.857142857143,628.0,271.7142857142857,3.0714285714285716,2.2142857142857144,0.6428571428571429,5.071428571428571,3.0,2180.4285714285716,0.5,1977.2142857142858,238.92857142857142,0.07142857142857142,6771.714285714285
2020-12-17,1449.5,620.7142857142857,266.14285714285717,3.357142857142857,2.2142857142857144,0.6428571428571429,4.928571428571429,2.5,2204.3571428571427,0.5,2011.2857142857142,228.71428571428572,0.07142857142857142,6794.928571428572
2020-12-18,1409.5714285714287,610.6428571428571,262.64285714285717,3.2142857142857144,2.142857142857143,0.6428571428571429,5.142857142857143,2.5714285714285716,2209.0714285714284,0.7142857142857143,2056.785714285714,216.57142857142858,0.14285714285714285,6779.857142857143
2020-12-19,1370.5,558.0,230.85714285714286,2.7142857142857144,2.0714285714285716,0.2857142857142857,4.5,1.4285714285714286,2231.0714285714284,0.7142857142857143,2084.4285714285716,215.0,0.14285714285714285,6701.714285714285
2020-12-20,1322.2142857142858,558.0,205.28571428571428,2.7857142857142856,1.8571428571428572,0.21428571428571427,4.0,1.2857142857142858,2252.1428571428573,0.7142857142857143,2091.214285714286,204.85714285714286,0.14285714285714285,6644.714285714285
2020-12-21,1232.357142857143,558.0,223.0,2.7857142857142856,2.0714285714285716,0.21428571428571427,3.5714285714285716,1.2857142857142858,2265.9285714285716,0.7142857142857143,2119.5,203.14285714285714,0.14285714285714285,6612.714285714285
2020-12-22,1163.0714285714287,404.7142857142857,213.42857142857142,2.7857142857142856,2.142857142857143,0.21428571428571427,4.142857142857143,0.7142857142857143,2318.3571428571427,0.35714285714285715,2149.4285714285716,190.78571428571428,0.07142857142857142,6450.214285714285
2020-12-23,1129.5714285714287,525.1428571428571,203.57142857142858,2.857142857142857,2.2142857142857144,0.14285714285714285,3.857142857142857,0.5714285714285714,2389.0,0.35714285714285715,2225.9285714285716,185.07142857142858,0.07142857142857142,6668.357142857143
