,Alberta,British Columbia,Manitoba,New Brunswick,Newfoundland and Labrador,Northwest Territories,Nova Scotia,Nunavut,Ontario,Prince Edward Island,Quebec,Saskatchewan,Yukon,total
2021-07-24,115.64285714285714,111.28571428571428,37.71428571428572,1.4285714285714286,0.2857142857142857,0.0,1.2142857142857142,0.0,174.78571428571428,0.0,86.42857142857143,41.285714285714285,6.714285714285714,576.7857142857143
2021-07-25,115.64285714285714,111.28571428571428,33.357142857142854,1.4285714285714286,0.2857142857142857,0.0,1.2142857142857142,0.0,178.0,0.0,93.0,44.785714285714285,6.714285714285714,585.7142857142857
2021-07-26,115.64285714285714,111.28571428571428,30.357142857142858,2.642857142857143,0.2857142857142857,0.0,1.0,0.0,180.3571428571429,0.0,98.5,45.285714285714285,6.714285714285714,592.0714285714286
2021-07-27,106.35714285714286,100.14285714285714,27.785714285714285,2.642857142857143,0.2142857142857142,0.0,1.0,0.0,181.0,0.0,105.14285714285714,46.142857142857146,5.285714285714286,575.7142857142857
2021-07-28,154.5,147.71428571428572,32.5,3.4285714285714284,0.2142857142857142,0.0714285714285714,1.4285714285714286,0.0,184.57142857142856,0.0,117.64285714285714,46.285714285714285,5.928571428571429,694.2857142857143
2021-07-29,163.42857142857142,166.57142857142858,31.214285714285715,3.571428571428572,0.2857142857142857,0.0714285714285714,1.0714285714285714,0.0,191.57142857142856,0.0,123.42857142857144,46.85714285714285,5.857142857142857,733.9285714285714
2021-07-30,184.2142857142857,188.92857142857144,29.785714285714285,4.428571428571429,0.2857142857142857,0.0714285714285714,1.3571428571428572,0.0,203.2142857142857,0.0,145.21428571428572,49.642857142857146,5.785714285714286,812.9285714285714
2021-07-31,203.57142857142856,214.07142857142856,28.928571428571427,4.571428571428571,0.4285714285714285,0.1428571428571428,1.2857142857142858,0.0,222.28571428571428,0.2857142857142857,153.57142857142858,52.142857142857146,5.214285714285714,886.5
2021-08-01,203.57142857142856,214.07142857142856,24.785714285714285,4.571428571428571,0.4285714285714285,0.1428571428571428,1.2857142857142858,0.0,236.42857142857144,0.2857142857142857,161.71428571428572,58.642857142857146,5.214285714285714,911.1428571428572
2021-08-02,203.57142857142856,214.07142857142856,22.714285714285715,6.0,0.4285714285714285,0.1428571428571428,1.2857142857142858,0.0,252.0,0.2857142857142857,174.0,62.5,5.214285714285714,942.2142857142856
2021-08-03,248.57142857142856,272.07142857142856,28.857142857142858,6.285714285714286,0.4285714285714285,0.1428571428571428,1.7142857142857142,0.0,266.7857142857143,0.2857142857142857,186.5,63.35714285714285,3.857142857142857,1078.857142857143
2021-08-04,258.92857142857144,289.57142857142856,29.642857142857142,6.785714285714286,0.4285714285714285,0.2142857142857142,1.6428571428571428,0.0,282.85714285714283,0.4285714285714285,198.0,65.28571428571429,3.857142857142857,1137.642857142857
2021-08-05,280.85714285714283,314.6428571428572,30.071428571428573,7.571428571428571,0.4285714285714285,0.2142857142857142,1.8571428571428568,0.0,304.07142857142856,0.4285714285714285,214.57142857142856,67.21428571428571,4.0,1225.928571428571
2021-08-06,303.5,336.85714285714283,28.785714285714285,8.071428571428571,0.4285714285714285,0.2142857142857142,2.2857142857142856,0.0,324.85714285714283,0.4285714285714285,231.07142857142856,73.35714285714286,4.0,1313.857142857143
2021-08-07,331.7142857142857,370.7142857142857,27.071428571428573,8.928571428571429,0.7142857142857143,0.2142857142857142,2.2857142857142856,0.0,346.92857142857144,0.4285714285714285,252.57142857142856,78.14285714285714,3.642857142857143,1423.357142857143
2021-08-08,331.7142857142857,370.7142857142857,27.071428571428573,8.928571428571429,0.7142857142857143,0.2142857142857142,2.2857142857142856,0.0,369.2142857142857,0.4285714285714285,270.0,81.28571428571429,3.642857142857143,1466.2142857142858
